question_id,quiz_id,creator_id,creation_date,topic,question_type,bloom_level,difficulty_score
QS27335,QZ3167,QF1816,2024-08-20,Business Studies,MCQ,Create,3.82
QS27336,QZ3167,QF1816,2024-08-20,Business Studies,MCQ,Analyze,3.74
QS27337,QZ3167,QF1816,2024-08-20,Business Studies,MCQ,Understand,2.54
QS27338,QZ3167,QF1816,2024-08-20,Business Studies,MCQ,Evaluate,2.98
QS27339,QZ3167,QF1816,2024-08-20,Business Studies,MCQ,Remember,1.0
QS27340,QZ3167,QF1816,2024-08-20,Business Studies,MCQ,Analyze,2.13
QS27341,QZ3168,QF1816,2024-08-26,Language,MCQ,Understand,3.15
QS27342,QZ3168,QF1816,2024-08-26,Language,MCQ,Understand,2.23
QS27343,QZ3168,QF1816,2024-08-26,Language,MCQ,Analyze,4.6
QS27344,QZ3168,QF1816,2024-08-26,Language,MCQ,Understand,3.56
QS27345,QZ3168,QF1816,2024-08-26,Language,MCQ,Apply,2.58
QS27346,QZ3168,QF1816,2024-08-26,Language,MCQ,Remember,2.4
QS27347,QZ3168,QF1816,2024-08-26,Language,MCQ,Analyze,4.26
QS27348,QZ3168,QF1816,2024-08-26,Language,MCQ,Understand,3.32
QS27349,QZ3168,QF1816,2024-08-26,Language,MCQ,Apply,2.85
QS27350,QZ3168,QF1816,2024-08-26,Language,MCQ,Evaluate,3.24
QS27351,QZ3168,QF1816,2024-08-26,Language,MCQ,Remember,1.0
QS27352,QZ3168,QF1816,2024-08-26,Language,MCQ,Create,4.97
QS27353,QZ3168,QF1816,2024-08-26,Language,MCQ,Understand,2.15
QS27354,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Analyze,3.17
QS27355,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Remember,1.39
QS27356,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Apply,3.89
QS27357,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Evaluate,4.84
QS27358,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Remember,1.6
QS27359,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Apply,2.83
QS27360,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Apply,2.95
QS27361,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Apply,2.84
QS27362,QZ3169,QF1817,2024-08-25,Computer Science,MCQ,Understand,2.52
QS27363,QZ3170,QF1817,2024-08-31,Computer Science,MCQ,Understand,1.82
QS27364,QZ3170,QF1817,2024-08-31,Computer Science,MCQ,Analyze,3.18
QS27365,QZ3170,QF1817,2024-08-31,Computer Science,MCQ,Understand,1.42
QS27366,QZ3170,QF1817,2024-08-31,Computer Science,MCQ,Understand,2.17
QS27367,QZ3170,QF1817,2024-08-31,Computer Science,MCQ,Remember,1.0
QS27368,QZ3170,QF1817,2024-08-31,Computer Science,MCQ,Remember,2.59
QS27369,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Understand,1.51
QS27370,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Remember,1.2
QS27371,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Remember,4.25
QS27372,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Apply,4.03
QS27373,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Remember,2.6
QS27374,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Create,5.0
QS27375,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Remember,3.09
QS27376,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Remember,2.19
QS27377,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Analyze,3.06
QS27378,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Evaluate,3.62
QS27379,QZ3171,QF1818,2024-08-31,General Knowledge,MCQ,Understand,1.44
QS27380,QZ3172,QF1819,2024-08-20,Physics,MCQ,Understand,1.33
QS27381,QZ3172,QF1819,2024-08-20,Physics,MCQ,Evaluate,4.41
QS27382,QZ3172,QF1819,2024-08-20,Physics,MCQ,Remember,1.0
QS27383,QZ3172,QF1819,2024-08-20,Physics,MCQ,Apply,2.97
QS27384,QZ3172,QF1819,2024-08-20,Physics,MCQ,Apply,3.0
QS27385,QZ3172,QF1819,2024-08-20,Physics,MCQ,Analyze,4.6
QS27386,QZ3172,QF1819,2024-08-20,Physics,MCQ,Understand,1.65
QS27387,QZ3172,QF1819,2024-08-20,Physics,MCQ,Analyze,3.7
QS27388,QZ3172,QF1819,2024-08-20,Physics,MCQ,Remember,2.27
QS27389,QZ3172,QF1819,2024-08-20,Physics,MCQ,Understand,2.59
QS27390,QZ3172,QF1819,2024-08-20,Physics,MCQ,Apply,2.51
QS27391,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Create,5.0
QS27392,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Analyze,4.46
QS27393,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Remember,2.5
QS27394,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Remember,1.44
QS27395,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Remember,1.69
QS27396,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Remember,2.08
QS27397,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Remember,3.59
QS27398,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Remember,2.31
QS27399,QZ3173,QF1821,2024-08-30,Chemistry,MCQ,Understand,2.28
QS27400,QZ3174,QF1821,2024-08-29,History,MCQ,Understand,1.72
QS27401,QZ3174,QF1821,2024-08-29,History,MCQ,Analyze,3.84
QS27402,QZ3174,QF1821,2024-08-29,History,MCQ,Remember,1.65
QS27403,QZ3174,QF1821,2024-08-29,History,MCQ,Understand,3.61
QS27404,QZ3174,QF1821,2024-08-29,History,MCQ,Apply,3.66
QS27405,QZ3174,QF1821,2024-08-29,History,Open,Evaluate,3.87
QS27406,QZ3175,QF1821,2024-08-21,Programming,MCQ,Remember,1.7
QS27407,QZ3175,QF1821,2024-08-21,Programming,MCQ,Remember,2.66
QS27408,QZ3175,QF1821,2024-08-21,Programming,MCQ,Apply,3.62
QS27409,QZ3175,QF1821,2024-08-21,Programming,MCQ,Create,4.95
QS27410,QZ3176,QF1821,2024-08-22,Physics,Open,Create,5.0
QS27411,QZ3176,QF1821,2024-08-22,Physics,MCQ,Remember,2.34
QS27412,QZ3176,QF1821,2024-08-22,Physics,Open,Remember,2.11
QS27413,QZ3176,QF1821,2024-08-22,Physics,MCQ,Remember,2.47
QS27414,QZ3176,QF1821,2024-08-22,Physics,MCQ,Understand,2.81
QS27415,QZ3176,QF1821,2024-08-22,Physics,MCQ,Analyze,3.61
QS27416,QZ3176,QF1821,2024-08-22,Physics,Open,Understand,1.69
QS27417,QZ3176,QF1821,2024-08-22,Physics,MCQ,Understand,3.6
QS27418,QZ3176,QF1821,2024-08-22,Physics,MCQ,Apply,2.83
QS27419,QZ3176,QF1821,2024-08-22,Physics,MCQ,Remember,2.6
QS27420,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Understand,3.21
QS27421,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Remember,1.03
QS27422,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Apply,2.31
QS27423,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Analyze,2.15
QS27424,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Understand,3.12
QS27425,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Apply,2.84
QS27426,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Understand,1.0
QS27427,QZ3177,QF1821,2024-08-24,Business Studies,MCQ,Apply,3.18
QS27428,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Analyze,3.22
QS27429,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Understand,2.15
QS27430,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Remember,1.99
QS27431,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Remember,1.99
QS27432,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Evaluate,3.57
QS27433,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Remember,1.25
QS27434,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Remember,2.4
QS27435,QZ3178,QF1822,2024-08-26,Business Studies,MCQ,Create,4.39
QS27436,QZ3179,QF1822,2024-08-22,Programming,MCQ,Understand,2.96
QS27437,QZ3179,QF1822,2024-08-22,Programming,MCQ,Apply,4.39
QS27438,QZ3179,QF1822,2024-08-22,Programming,MCQ,Evaluate,5.0
QS27439,QZ3179,QF1822,2024-08-22,Programming,Open,Apply,4.37
QS27440,QZ3179,QF1822,2024-08-22,Programming,MCQ,Apply,5.0
QS27441,QZ3179,QF1822,2024-08-22,Programming,MCQ,Analyze,3.2
QS27442,QZ3179,QF1822,2024-08-22,Programming,MCQ,Remember,1.51
QS27443,QZ3179,QF1822,2024-08-22,Programming,MCQ,Understand,3.61
QS27444,QZ3180,QF1822,2024-08-15,Language,MCQ,Remember,1.76
QS27445,QZ3180,QF1822,2024-08-15,Language,MCQ,Apply,3.92
QS27446,QZ3180,QF1822,2024-08-15,Language,MCQ,Analyze,4.36
QS27447,QZ3180,QF1822,2024-08-15,Language,MCQ,Remember,2.33
QS27448,QZ3180,QF1822,2024-08-15,Language,MCQ,Apply,3.8
QS27449,QZ3181,QF1822,2024-08-20,History,MCQ,Evaluate,3.55
QS27450,QZ3181,QF1822,2024-08-20,History,MCQ,Evaluate,2.9
QS27451,QZ3181,QF1822,2024-08-20,History,Open,Evaluate,4.61
QS27452,QZ3181,QF1822,2024-08-20,History,MCQ,Evaluate,4.55
QS27453,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Understand,2.08
QS27454,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Understand,2.43
QS27455,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Create,5.0
QS27456,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Understand,3.45
QS27457,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Apply,3.83
QS27458,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Understand,3.1
QS27459,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Apply,2.03
QS27460,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Remember,2.7
QS27461,QZ3182,QF1823,2024-08-31,Chemistry,MCQ,Analyze,3.48
QS27462,QZ3183,QF1823,2024-08-28,Language,MCQ,Analyze,5.0
QS27463,QZ3183,QF1823,2024-08-28,Language,MCQ,Remember,1.24
QS27464,QZ3183,QF1823,2024-08-28,Language,Open,Apply,3.38
QS27465,QZ3183,QF1823,2024-08-28,Language,MCQ,Apply,3.77
QS27466,QZ3183,QF1823,2024-08-28,Language,MCQ,Understand,2.3
QS27467,QZ3183,QF1823,2024-08-28,Language,MCQ,Understand,3.28
QS27468,QZ3183,QF1823,2024-08-28,Language,MCQ,Understand,3.64
QS27469,QZ3184,QF1824,2024-08-21,Programming,MCQ,Understand,2.33
QS27470,QZ3184,QF1824,2024-08-21,Programming,MCQ,Remember,2.51
QS27471,QZ3184,QF1824,2024-08-21,Programming,MCQ,Understand,3.81
QS27472,QZ3184,QF1824,2024-08-21,Programming,Open,Analyze,4.03
QS27473,QZ3184,QF1824,2024-08-21,Programming,MCQ,Understand,1.54
QS27474,QZ3184,QF1824,2024-08-21,Programming,MCQ,Remember,2.33
QS27475,QZ3185,QF1824,2024-08-28,General Knowledge,MCQ,Understand,1.0
QS27476,QZ3185,QF1824,2024-08-28,General Knowledge,MCQ,Evaluate,4.76
QS27477,QZ3185,QF1824,2024-08-28,General Knowledge,MCQ,Remember,1.84
QS27478,QZ3185,QF1824,2024-08-28,General Knowledge,MCQ,Remember,1.0
QS27479,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Apply,3.13
QS27480,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Apply,3.69
QS27481,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Remember,2.09
QS27482,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Analyze,5.0
QS27483,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Remember,1.89
QS27484,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Remember,1.42
QS27485,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Understand,3.25
QS27486,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Remember,3.07
QS27487,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Evaluate,5.0
QS27488,QZ3186,QF1824,2024-08-30,Chemistry,MCQ,Evaluate,3.58
QS27489,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Evaluate,4.4
QS27490,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Evaluate,3.4
QS27491,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Analyze,4.21
QS27492,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Understand,3.68
QS27493,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Understand,2.36
QS27494,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Remember,2.9
QS27495,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Apply,2.34
QS27496,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Understand,3.18
QS27497,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Apply,3.44
QS27498,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Understand,4.64
QS27499,QZ3187,QF1824,2024-08-23,Chemistry,MCQ,Remember,1.97
QS27500,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Remember,1.92
QS27501,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Analyze,3.47
QS27502,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Evaluate,2.91
QS27503,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Analyze,3.64
QS27504,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Understand,2.37
QS27505,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Remember,2.08
QS27506,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Remember,1.94
QS27507,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Understand,3.66
QS27508,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Remember,1.32
QS27509,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Apply,3.21
QS27510,QZ3188,QF1826,2024-08-26,Computer Science,MCQ,Understand,2.93
QS27511,QZ3189,QF1826,2024-08-19,Language,MCQ,Apply,2.79
QS27512,QZ3189,QF1826,2024-08-19,Language,MCQ,Create,5.0
QS27513,QZ3189,QF1826,2024-08-19,Language,MCQ,Remember,1.48
QS27514,QZ3189,QF1826,2024-08-19,Language,MCQ,Remember,1.63
QS27515,QZ3189,QF1826,2024-08-19,Language,MCQ,Analyze,3.79
QS27516,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Remember,3.38
QS27517,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Apply,3.76
QS27518,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Understand,2.94
QS27519,QZ3190,QF1826,2024-08-16,Mathematics,Open,Apply,2.96
QS27520,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Remember,1.32
QS27521,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Analyze,2.25
QS27522,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Remember,3.14
QS27523,QZ3190,QF1826,2024-08-16,Mathematics,Open,Remember,2.67
QS27524,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Apply,3.27
QS27525,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Remember,1.54
QS27526,QZ3190,QF1826,2024-08-16,Mathematics,Open,Remember,2.36
QS27527,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Understand,3.55
QS27528,QZ3190,QF1826,2024-08-16,Mathematics,MCQ,Analyze,5.0
QS27529,QZ3191,QF1826,2024-08-29,Physics,MCQ,Create,4.78
QS27530,QZ3191,QF1826,2024-08-29,Physics,MCQ,Understand,2.61
QS27531,QZ3191,QF1826,2024-08-29,Physics,MCQ,Analyze,3.71
QS27532,QZ3191,QF1826,2024-08-29,Physics,MCQ,Remember,2.88
QS27533,QZ3191,QF1826,2024-08-29,Physics,MCQ,Evaluate,4.5
QS27534,QZ3191,QF1826,2024-08-29,Physics,MCQ,Understand,1.97
QS27535,QZ3191,QF1826,2024-08-29,Physics,MCQ,Apply,2.95
QS27536,QZ3191,QF1826,2024-08-29,Physics,MCQ,Apply,3.1
QS27537,QZ3191,QF1826,2024-08-29,Physics,MCQ,Remember,2.75
QS27538,QZ3191,QF1826,2024-08-29,Physics,MCQ,Remember,1.0
QS27539,QZ3191,QF1826,2024-08-29,Physics,MCQ,Understand,2.34
QS27540,QZ3192,QF1826,2024-08-25,Language,MCQ,Remember,1.84
QS27541,QZ3192,QF1826,2024-08-25,Language,MCQ,Create,4.87
QS27542,QZ3192,QF1826,2024-08-25,Language,MCQ,Apply,2.83
QS27543,QZ3192,QF1826,2024-08-25,Language,MCQ,Understand,3.67
QS27544,QZ3192,QF1826,2024-08-25,Language,MCQ,Create,4.51
QS27545,QZ3192,QF1826,2024-08-25,Language,MCQ,Remember,1.16
QS27546,QZ3192,QF1826,2024-08-25,Language,MCQ,Remember,1.0
QS27547,QZ3192,QF1826,2024-08-25,Language,MCQ,Evaluate,5.0
QS27548,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Remember,1.65
QS27549,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Apply,3.83
QS27550,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Understand,2.04
QS27551,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Remember,1.31
QS27552,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Understand,1.88
QS27553,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Remember,1.57
QS27554,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Evaluate,3.32
QS27555,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Remember,2.43
QS27556,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Evaluate,2.99
QS27557,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Remember,2.91
QS27558,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Understand,2.14
QS27559,QZ3193,QF1827,2024-08-29,Chemistry,MCQ,Evaluate,5.0
QS27560,QZ3194,QF1827,2024-08-18,English,MCQ,Evaluate,3.89
QS27561,QZ3194,QF1827,2024-08-18,English,MCQ,Apply,2.9
QS27562,QZ3194,QF1827,2024-08-18,English,MCQ,Remember,2.44
QS27563,QZ3194,QF1827,2024-08-18,English,MCQ,Analyze,2.87
QS27564,QZ3194,QF1827,2024-08-18,English,MCQ,Understand,2.71
QS27565,QZ3194,QF1827,2024-08-18,English,MCQ,Apply,1.59
QS27566,QZ3194,QF1827,2024-08-18,English,MCQ,Remember,3.69
QS27567,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Understand,3.05
QS27568,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Understand,3.28
QS27569,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Evaluate,3.53
QS27570,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Remember,2.28
QS27571,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Remember,2.1
QS27572,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Remember,2.85
QS27573,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Understand,2.44
QS27574,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Evaluate,2.72
QS27575,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Evaluate,5.0
QS27576,QZ3195,QF1828,2024-08-23,Chemistry,MCQ,Analyze,3.78
QS27577,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Analyze,2.92
QS27578,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Understand,3.19
QS27579,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Analyze,3.2
QS27580,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Analyze,4.27
QS27581,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Remember,1.0
QS27582,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Apply,3.04
QS27583,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Understand,3.5
QS27584,QZ3196,QF1828,2024-08-31,Chemistry,MCQ,Remember,1.0
QS27585,QZ3197,QF1829,2024-08-26,History,MCQ,Apply,2.1
QS27586,QZ3197,QF1829,2024-08-26,History,MCQ,Remember,2.61
QS27587,QZ3197,QF1829,2024-08-26,History,MCQ,Apply,1.6
QS27588,QZ3197,QF1829,2024-08-26,History,MCQ,Understand,2.76
QS27589,QZ3197,QF1829,2024-08-26,History,MCQ,Evaluate,4.14
QS27590,QZ3197,QF1829,2024-08-26,History,MCQ,Analyze,4.25
QS27591,QZ3198,QF1829,2024-08-29,Biology,MCQ,Evaluate,3.93
QS27592,QZ3198,QF1829,2024-08-29,Biology,MCQ,Remember,2.01
QS27593,QZ3198,QF1829,2024-08-29,Biology,MCQ,Understand,2.67
QS27594,QZ3198,QF1829,2024-08-29,Biology,MCQ,Remember,2.41
QS27595,QZ3198,QF1829,2024-08-29,Biology,MCQ,Understand,1.85
QS27596,QZ3198,QF1829,2024-08-29,Biology,MCQ,Understand,2.7
QS27597,QZ3198,QF1829,2024-08-29,Biology,MCQ,Apply,2.21
QS27598,QZ3198,QF1829,2024-08-29,Biology,MCQ,Understand,2.6
QS27599,QZ3198,QF1829,2024-08-29,Biology,MCQ,Remember,1.75
QS27600,QZ3198,QF1829,2024-08-29,Biology,MCQ,Remember,3.44
QS27601,QZ3199,QF1829,2024-08-27,History,Open,Create,5.0
QS27602,QZ3199,QF1829,2024-08-27,History,MCQ,Apply,2.77
QS27603,QZ3200,QF1829,2024-08-23,Language,Open,Apply,3.47
QS27604,QZ3200,QF1829,2024-08-23,Language,MCQ,Apply,4.44
QS27605,QZ3200,QF1829,2024-08-23,Language,MCQ,Analyze,2.34
QS27606,QZ3200,QF1829,2024-08-23,Language,Open,Understand,2.62
QS27607,QZ3200,QF1829,2024-08-23,Language,MCQ,Understand,2.54
QS27608,QZ3200,QF1829,2024-08-23,Language,MCQ,Understand,1.51
QS27609,QZ3200,QF1829,2024-08-23,Language,MCQ,Evaluate,5.0
QS27610,QZ3200,QF1829,2024-08-23,Language,Open,Remember,1.7
QS27611,QZ3201,QF1830,2024-08-27,English,MCQ,Apply,3.15
QS27612,QZ3201,QF1830,2024-08-27,English,MCQ,Remember,3.0
QS27613,QZ3201,QF1830,2024-08-27,English,MCQ,Understand,3.0
QS27614,QZ3201,QF1830,2024-08-27,English,MCQ,Apply,3.83
QS27615,QZ3201,QF1830,2024-08-27,English,MCQ,Apply,2.98
QS27616,QZ3201,QF1830,2024-08-27,English,MCQ,Analyze,4.01
QS27617,QZ3201,QF1830,2024-08-27,English,MCQ,Analyze,1.82
QS27618,QZ3201,QF1830,2024-08-27,English,MCQ,Evaluate,3.94
QS27619,QZ3202,QF1830,2024-08-30,Physics,Open,Evaluate,4.47
QS27620,QZ3202,QF1830,2024-08-30,Physics,MCQ,Analyze,3.48
QS27621,QZ3202,QF1830,2024-08-30,Physics,Open,Create,4.51
QS27622,QZ3203,QF1832,2024-08-17,English,MCQ,Remember,1.41
QS27623,QZ3203,QF1832,2024-08-17,English,MCQ,Understand,3.34
QS27624,QZ3203,QF1832,2024-08-17,English,MCQ,Understand,2.27
QS27625,QZ3203,QF1832,2024-08-17,English,MCQ,Remember,1.02
QS27626,QZ3203,QF1832,2024-08-17,English,MCQ,Understand,2.99
QS27627,QZ3203,QF1832,2024-08-17,English,MCQ,Understand,1.64
QS27628,QZ3204,QF1832,2024-08-25,Biology,MCQ,Apply,3.95
QS27629,QZ3204,QF1832,2024-08-25,Biology,MCQ,Remember,2.64
QS27630,QZ3204,QF1832,2024-08-25,Biology,MCQ,Understand,1.0
QS27631,QZ3204,QF1832,2024-08-25,Biology,MCQ,Analyze,2.41
QS27632,QZ3204,QF1832,2024-08-25,Biology,MCQ,Apply,4.06
QS27633,QZ3204,QF1832,2024-08-25,Biology,MCQ,Understand,1.52
QS27634,QZ3204,QF1832,2024-08-25,Biology,MCQ,Apply,2.74
QS27635,QZ3204,QF1832,2024-08-25,Biology,MCQ,Evaluate,4.53
QS27636,QZ3204,QF1832,2024-08-25,Biology,MCQ,Remember,1.0
QS27637,QZ3204,QF1832,2024-08-25,Biology,MCQ,Apply,2.71
QS27638,QZ3204,QF1832,2024-08-25,Biology,MCQ,Create,5.0
QS27639,QZ3204,QF1832,2024-08-25,Biology,MCQ,Remember,1.0
QS27640,QZ3204,QF1832,2024-08-25,Biology,MCQ,Understand,3.83
QS27641,QZ3205,QF1832,2024-08-26,Programming,Open,Apply,3.17
QS27642,QZ3205,QF1832,2024-08-26,Programming,MCQ,Apply,2.96
QS27643,QZ3205,QF1832,2024-08-26,Programming,MCQ,Apply,3.31
QS27644,QZ3205,QF1832,2024-08-26,Programming,MCQ,Understand,2.71
QS27645,QZ3205,QF1832,2024-08-26,Programming,MCQ,Understand,2.74
QS27646,QZ3205,QF1832,2024-08-26,Programming,MCQ,Analyze,3.15
QS27647,QZ3205,QF1832,2024-08-26,Programming,MCQ,Remember,2.0
QS27648,QZ3206,QF1834,2024-08-31,Language,Open,Apply,2.46
QS27649,QZ3206,QF1834,2024-08-31,Language,MCQ,Evaluate,4.79
QS27650,QZ3206,QF1834,2024-08-31,Language,MCQ,Create,4.22
QS27651,QZ3206,QF1834,2024-08-31,Language,Open,Understand,1.71
QS27652,QZ3206,QF1834,2024-08-31,Language,MCQ,Remember,1.0
QS27653,QZ3206,QF1834,2024-08-31,Language,Open,Create,5.0
QS27654,QZ3206,QF1834,2024-08-31,Language,MCQ,Analyze,3.08
QS27655,QZ3206,QF1834,2024-08-31,Language,Open,Understand,2.93
QS27656,QZ3206,QF1834,2024-08-31,Language,Open,Apply,2.6
QS27657,QZ3206,QF1834,2024-08-31,Language,MCQ,Remember,1.0
QS27658,QZ3207,QF1834,2024-08-27,English,MCQ,Understand,2.39
QS27659,QZ3207,QF1834,2024-08-27,English,MCQ,Apply,3.11
QS27660,QZ3207,QF1834,2024-08-27,English,MCQ,Remember,2.51
QS27661,QZ3207,QF1834,2024-08-27,English,MCQ,Understand,1.75
QS27662,QZ3207,QF1834,2024-08-27,English,MCQ,Remember,2.28
QS27663,QZ3207,QF1834,2024-08-27,English,MCQ,Understand,2.21
QS27664,QZ3207,QF1834,2024-08-27,English,MCQ,Create,5.0
QS27665,QZ3207,QF1834,2024-08-27,English,MCQ,Understand,2.53
QS27666,QZ3208,QF1834,2024-08-31,Chemistry,MCQ,Understand,2.75
QS27667,QZ3208,QF1834,2024-08-31,Chemistry,Open,Remember,1.63
QS27668,QZ3208,QF1834,2024-08-31,Chemistry,MCQ,Analyze,2.39
QS27669,QZ3208,QF1834,2024-08-31,Chemistry,MCQ,Analyze,3.59
QS27670,QZ3208,QF1834,2024-08-31,Chemistry,MCQ,Apply,3.9
QS27671,QZ3208,QF1834,2024-08-31,Chemistry,MCQ,Remember,2.46
QS27672,QZ3208,QF1834,2024-08-31,Chemistry,Open,Evaluate,4.72
QS27673,QZ3209,QF1834,2024-08-24,Programming,MCQ,Understand,2.11
QS27674,QZ3209,QF1834,2024-08-24,Programming,Open,Understand,2.04
QS27675,QZ3209,QF1834,2024-08-24,Programming,Open,Remember,1.0
QS27676,QZ3209,QF1834,2024-08-24,Programming,Open,Apply,4.28
QS27677,QZ3209,QF1834,2024-08-24,Programming,MCQ,Evaluate,5.0
