quiz_id,creator_id,creation_date,topic,quiz_type,num_questions,avg_difficulty,dominant_bloom_level,popularity_score
QZ3354,QF1891,26-08-2024,General Knowledge,MCQ,5,2.83,Analyze,0.66
QZ3355,QF1891,28-08-2024,Language,MCQ,9,2.65,Remember,3.59
QZ3356,QF1891,31-08-2024,Computer Science,Mixed,12,3.65,Understand,0.69
QZ3357,QF1891,30-08-2024,Language,MCQ,5,3.53,Understand,2.58
QZ3358,QF1891,26-08-2024,Mathematics,MCQ,6,2.79,Remember,2.27
QZ3359,QF1891,25-08-2024,Mathematics,Mixed,5,3.31,Remember,2.16
QZ3360,QF1891,29-08-2024,Mathematics,MCQ,9,3.15,Remember,7.46
QZ3361,QF1892,30-08-2024,Chemistry,MCQ,5,2.85,Understand,1.15
QZ3362,QF1893,24-08-2024,History,Open,5,2.74,Remember,3.19
QZ3363,QF1894,25-08-2024,Business Studies,MCQ,12,3.16,Evaluate,1.18
QZ3364,QF1894,23-08-2024,Language,Open,10,2.59,Remember,1.59
QZ3365,QF1895,30-08-2024,Business Studies,MCQ,6,2.71,Apply,1.58
QZ3366,QF1895,31-08-2024,Chemistry,Open,12,2.93,Remember,1.14
QZ3367,QF1895,26-08-2024,General Knowledge,Mixed,7,2.98,Understand,4.85
QZ3368,QF1895,29-08-2024,Language,Mixed,8,3.01,Apply,1.03
QZ3369,QF1897,30-08-2024,Chemistry,MCQ,8,2.59,Remember,3.19
QZ3370,QF1898,29-08-2024,History,Mixed,3,3.04,Apply,4.75
QZ3371,QF1898,26-08-2024,General Knowledge,Open,6,2.19,Remember,3.42
QZ3372,QF1898,22-08-2024,History,Mixed,9,2.98,Evaluate,4.02
QZ3373,QF1902,23-08-2024,Chemistry,Open,8,3.2,Remember,1.68
QZ3374,QF1902,23-08-2024,Computer Science,MCQ,9,2.81,Remember,1.68
QZ3375,QF1902,22-08-2024,General Knowledge,Open,2,3.54,Understand,1.11
QZ3376,QF1902,31-08-2024,English,MCQ,9,3.03,Understand,0.37
QZ3377,QF1902,22-08-2024,General Knowledge,Mixed,7,2.8,Apply,3.82
QZ3378,QF1902,29-08-2024,History,MCQ,6,3.85,Apply,1.92
QZ3379,QF1903,25-08-2024,Language,MCQ,5,2.52,Remember,1.34
QZ3380,QF1903,23-08-2024,Language,MCQ,14,3.46,Analyze,3.84
QZ3381,QF1903,25-08-2024,Language,MCQ,9,2.83,Understand,0.84
QZ3382,QF1903,24-08-2024,Business Studies,MCQ,5,2.15,Remember,1.45
QZ3383,QF1903,28-08-2024,General Knowledge,MCQ,10,2.71,Apply,2.42
QZ3384,QF1904,27-08-2024,English,MCQ,7,3.16,Evaluate,3.73
QZ3385,QF1904,28-08-2024,Business Studies,MCQ,4,3.02,Remember,2.58
QZ3386,QF1904,26-08-2024,Mathematics,MCQ,5,2.76,Evaluate,4.74
QZ3387,QF1905,31-08-2024,History,MCQ,9,3.55,Remember,0.1
QZ3388,QF1905,24-08-2024,History,MCQ,10,2.81,Remember,2.14
QZ3389,QF1905,29-08-2024,Programming,Open,8,2.61,Understand,0.16
QZ3390,QF1905,29-08-2024,Physics,MCQ,9,3.34,Remember,5.29
QZ3391,QF1905,31-08-2024,Computer Science,Mixed,5,2.97,Understand,5.07
QZ3392,QF1905,27-08-2024,General Knowledge,Open,10,2.9,Analyze,0.57
QZ3393,QF1905,28-08-2024,English,Mixed,4,2.94,Understand,5.63
QZ3394,QF1905,23-08-2024,Programming,Mixed,8,3.23,Understand,2.01
QZ3395,QF1905,26-08-2024,Mathematics,MCQ,11,2.91,Apply,3.36
QZ3396,QF1905,30-08-2024,General Knowledge,Mixed,8,3.44,Apply,0.29
QZ3397,QF1906,29-08-2024,Business Studies,MCQ,9,2.35,Understand,1.62
QZ3398,QF1906,31-08-2024,English,MCQ,7,3.16,Understand,1.04
QZ3399,QF1906,31-08-2024,Programming,Mixed,8,3.26,Remember,0.71
QZ3400,QF1906,31-08-2024,General Knowledge,MCQ,9,3.17,Understand,0.19
QZ3401,QF1906,24-08-2024,General Knowledge,MCQ,7,2.87,Apply,0.8
QZ3402,QF1906,26-08-2024,Biology,MCQ,9,2.56,Understand,0.32
QZ3403,QF1908,29-08-2024,Mathematics,MCQ,9,3.37,Analyze,0.15
QZ3404,QF1909,25-08-2024,General Knowledge,Mixed,8,2.86,Remember,0.81
QZ3405,QF1909,30-08-2024,Business Studies,MCQ,12,3.04,Understand,0.16
QZ3406,QF1909,26-08-2024,Chemistry,MCQ,11,3.32,Remember,5.23
QZ3407,QF1910,26-08-2024,Language,MCQ,4,2.75,Understand,1.96
QZ3408,QF1910,29-08-2024,Programming,MCQ,4,2.89,Understand,1.39
QZ3409,QF1910,24-08-2024,General Knowledge,Mixed,9,2.5,Remember,0.79
QZ3410,QF1911,23-08-2024,Computer Science,Open,8,2.76,Understand,0.98
QZ3411,QF1911,28-08-2024,Chemistry,MCQ,14,3.13,Apply,1.81
QZ3412,QF1911,24-08-2024,Programming,MCQ,8,4.16,Evaluate,2.4
QZ3413,QF1911,27-08-2024,Biology,MCQ,8,3.23,Understand,4.32
QZ3414,QF1911,27-08-2024,Mathematics,Mixed,7,2.62,Remember,1.6
QZ3415,QF1911,29-08-2024,General Knowledge,Open,5,4.07,Evaluate,1.08
QZ3416,QF1911,23-08-2024,Physics,MCQ,9,3.22,Remember,3.67
QZ3417,QF1911,23-08-2024,Biology,Open,9,2.78,Remember,13.65
QZ3418,QF1911,28-08-2024,Mathematics,MCQ,11,3.18,Understand,6
QZ3419,QF1911,23-08-2024,Business Studies,MCQ,11,2.72,Remember,5.16
QZ3420,QF1912,23-08-2024,History,MCQ,8,2.37,Remember,0.73
QZ3421,QF1912,27-08-2024,Computer Science,Mixed,9,3.39,Remember,3.84
QZ3422,QF1912,26-08-2024,Chemistry,MCQ,3,1.85,Remember,0.6
QZ3423,QF1912,31-08-2024,Computer Science,Mixed,7,2.85,Understand,0.37
QZ3424,QF1912,28-08-2024,Biology,MCQ,3,1.67,Remember,0.56
QZ3425,QF1914,27-08-2024,Computer Science,MCQ,8,3.31,Apply,1.21
QZ3426,QF1914,28-08-2024,Language,MCQ,8,2.37,Remember,0.47
QZ3427,QF1914,31-08-2024,General Knowledge,Mixed,10,2.7,Understand,0.1
QZ3428,QF1914,30-08-2024,Business Studies,MCQ,13,3.39,Analyze,2.27
QZ3429,QF1915,24-08-2024,Mathematics,MCQ,8,2.59,Understand,0.31
QZ3430,QF1915,23-08-2024,Chemistry,MCQ,10,2.61,Remember,2.03
QZ3431,QF1916,29-08-2024,Language,Mixed,7,2.44,Remember,3.12
QZ3432,QF1916,25-08-2024,Biology,MCQ,8,3.48,Understand,3.45
QZ3433,QF1916,25-08-2024,Language,MCQ,5,3.59,Apply,0.56
QZ3434,QF1916,26-08-2024,History,MCQ,7,3.06,Understand,1.63
QZ3435,QF1916,31-08-2024,Programming,MCQ,10,2.93,Understand,1.5
QZ3436,QF1916,27-08-2024,Business Studies,MCQ,9,2.89,Remember,4.33
QZ3437,QF1916,31-08-2024,Language,Mixed,7,2.57,Understand,2.82
QZ3438,QF1916,28-08-2024,Computer Science,MCQ,11,2.63,Understand,12.04
QZ3439,QF1916,30-08-2024,History,Open,9,3.05,Understand,4.59
QZ3440,QF1916,25-08-2024,Chemistry,MCQ,4,2.67,Remember,0.97
QZ3441,QF1916,31-08-2024,Business Studies,MCQ,7,2.46,Understand,5.06
QZ3442,QF1916,30-08-2024,Language,Open,12,2.9,Remember,0.99
QZ3443,QF1917,29-08-2024,History,MCQ,2,3.58,Understand,1.19
QZ3444,QF1919,30-08-2024,Language,MCQ,12,3.06,Remember,4.1
QZ3445,QF1920,27-08-2024,History,Open,5,3.42,Apply,1.19
QZ3446,QF1922,29-08-2024,Programming,Mixed,11,3.34,Apply,1
QZ3447,QF1922,28-08-2024,Programming,MCQ,7,2.83,Analyze,3.39
QZ3448,QF1922,31-08-2024,Programming,Mixed,8,2.63,Understand,0.1
QZ3449,QF1923,28-08-2024,English,MCQ,13,2.42,Remember,0.57
QZ3450,QF1923,24-08-2024,General Knowledge,Mixed,12,2.71,Apply,2.79
QZ3451,QF1923,31-08-2024,Business Studies,MCQ,11,2.69,Understand,0.24
QZ3452,QF1923,31-08-2024,Biology,MCQ,3,5,Evaluate,0.46
QZ3453,QF1923,28-08-2024,Biology,Mixed,8,3.69,Remember,1.57
QZ3454,QF1923,29-08-2024,English,Mixed,10,2.62,Understand,0.4
QZ3455,QF1923,30-08-2024,Language,MCQ,9,3.06,Remember,2.33
QZ3456,QF1924,29-08-2024,English,MCQ,6,3.22,Evaluate,3.59
QZ3457,QF1925,26-08-2024,Biology,Mixed,7,2.82,Understand,1.34
QZ3458,QF1926,26-08-2024,English,MCQ,5,2.52,Understand,0.38
QZ3459,QF1927,30-08-2024,English,MCQ,14,2.63,Remember,0.89
QZ3460,QF1927,31-08-2024,Biology,MCQ,8,3.43,Understand,1.62
QZ3461,QF1927,25-08-2024,Business Studies,Mixed,7,3.54,Evaluate,1.08
QZ3462,QF1927,31-08-2024,History,Mixed,7,2.12,Understand,1.97
QZ3463,QF1927,26-08-2024,Business Studies,MCQ,6,2.73,Apply,1.57
QZ3464,QF1928,30-08-2024,History,Mixed,5,2.76,Understand,2.89
QZ3465,QF1928,30-08-2024,Language,Open,9,2.37,Understand,1.8
QZ3466,QF1930,31-08-2024,English,MCQ,9,2.42,Remember,0.63
QZ3467,QF1930,29-08-2024,English,MCQ,7,2.6,Understand,0.57
QZ3468,QF1931,27-08-2024,Physics,MCQ,13,3.05,Understand,0.9
QZ3469,QF1931,27-08-2024,General Knowledge,Open,7,2.35,Understand,0.92
QZ3470,QF1932,31-08-2024,Programming,Mixed,2,2.35,Remember,0.53
QZ3471,QF1932,27-08-2024,Language,Mixed,9,3.58,Understand,0.19
QZ3472,QF1932,29-08-2024,Computer Science,MCQ,15,3.05,Apply,4.68
QZ3473,QF1934,26-08-2024,Computer Science,MCQ,6,3.29,Remember,0.28
QZ3474,QF1936,31-08-2024,History,Mixed,9,3.04,Remember,1.17
QZ3475,QF1936,25-08-2024,Chemistry,MCQ,10,2.6,Remember,3.82
QZ3476,QF1936,25-08-2024,English,Mixed,11,3.01,Remember,0.94
QZ3477,QF1936,31-08-2024,Mathematics,Mixed,14,3.09,Apply,15
QZ3478,QF1936,28-08-2024,English,Open,11,3.05,Understand,2.28
QZ3479,QF1936,27-08-2024,Physics,MCQ,8,2.72,Apply,12.52
QZ3480,QF1936,30-08-2024,History,MCQ,4,2.63,Apply,0.4
QZ3481,QF1936,26-08-2024,Business Studies,MCQ,7,2.74,Understand,0.82
QZ3482,QF1936,31-08-2024,Programming,MCQ,9,2.29,Remember,1.56
QZ3483,QF1936,29-08-2024,English,MCQ,7,2.89,Understand,2.12
QZ3484,QF1936,28-08-2024,Business Studies,MCQ,5,2.47,Remember,2.08
QZ3485,QF1936,26-08-2024,Biology,Open,18,2.51,Remember,0.38
QZ3486,QF1936,30-08-2024,Biology,Mixed,7,3.16,Understand,1.28
QZ3487,QF1938,30-08-2024,Language,MCQ,4,2.6,Understand,1.86
QZ3488,QF1938,27-08-2024,English,MCQ,7,2.76,Understand,3.57
QZ3489,QF1938,28-08-2024,Language,Open,9,2.63,Understand,3.5
QZ3490,QF1942,29-08-2024,English,MCQ,9,2.63,Understand,0.78
QZ3491,QF1942,31-08-2024,Chemistry,Mixed,6,2.73,Remember,4.7
QZ3492,QF1942,31-08-2024,Physics,MCQ,9,2.85,Remember,1.32
QZ3493,QF1942,31-08-2024,General Knowledge,Mixed,4,2.59,Understand,4.8
QZ3494,QF1942,26-08-2024,General Knowledge,Mixed,9,3.05,Understand,0.89
QZ3495,QF1942,26-08-2024,Biology,Open,10,3.49,Understand,2.65
QZ3496,QF1942,30-08-2024,Biology,Mixed,7,3.18,Apply,8.17
QZ3497,QF1942,31-08-2024,Mathematics,Open,9,3.07,Understand,5.41
QZ3498,QF1943,27-08-2024,Programming,Mixed,4,2.77,Remember,0.63
QZ3499,QF1943,31-08-2024,Language,MCQ,6,2.77,Understand,1.19
QZ3500,QF1945,26-08-2024,Biology,MCQ,8,3.27,Understand,0.51
QZ3501,QF1947,30-08-2024,Programming,MCQ,8,2.31,Understand,1.41
QZ3502,QF1947,30-08-2024,Biology,MCQ,8,2.04,Understand,0.82
QZ3503,QF1947,28-08-2024,Mathematics,MCQ,8,3.24,Understand,1.77
QZ3504,QF1947,31-08-2024,Physics,Mixed,7,2.98,Remember,1.53
QZ3505,QF1947,30-08-2024,Computer Science,Mixed,8,3.22,Understand,2.75
QZ3506,QF1947,31-08-2024,History,Mixed,9,2.57,Remember,3.39
QZ3507,QF1947,31-08-2024,Business Studies,Mixed,14,3.07,Remember,4.58
QZ3508,QF1948,26-08-2024,Physics,MCQ,5,3.37,Analyze,0.79
QZ3509,QF1949,30-08-2024,Programming,MCQ,8,2.82,Understand,0.61
QZ3510,QF1949,28-08-2024,Chemistry,MCQ,5,2.71,Apply,0.1
QZ3511,QF1949,26-08-2024,Mathematics,MCQ,9,2.73,Remember,1.31
QZ3512,QF1950,29-08-2024,Language,Mixed,6,3.01,Remember,0.89
QZ3513,QF1950,29-08-2024,Chemistry,Mixed,10,2.94,Evaluate,6.29
QZ3514,QF1950,26-08-2024,Computer Science,MCQ,6,2.76,Remember,1.83
QZ3515,QF1950,26-08-2024,Programming,MCQ,6,3.57,Understand,0.66
QZ3516,QF1950,29-08-2024,Business Studies,MCQ,9,2.64,Understand,4.47
QZ3517,QF1950,31-08-2024,Business Studies,MCQ,11,2.92,Understand,3.65
QZ3518,QF1952,30-08-2024,Programming,Open,12,2.41,Understand,0.56
QZ3519,QF1952,31-08-2024,Biology,MCQ,5,2.99,Understand,0.46
QZ3520,QF1952,29-08-2024,English,MCQ,11,3.02,Apply,3
QZ3521,QF1953,31-08-2024,History,MCQ,5,3.42,Understand,1.12
QZ3522,QF1953,30-08-2024,English,Mixed,8,2.53,Analyze,2.61
QZ3523,QF1955,28-08-2024,Programming,MCQ,8,2.27,Remember,2.08
QZ3524,QF1955,27-08-2024,Mathematics,MCQ,5,3.05,Analyze,5.9
QZ3525,QF1955,31-08-2024,Physics,MCQ,9,3.07,Remember,6.37
QZ3526,QF1955,31-08-2024,Programming,MCQ,7,2.33,Understand,5.64
QZ3527,QF1955,30-08-2024,General Knowledge,Open,5,2.31,Understand,1.77
QZ3528,QF1955,28-08-2024,Biology,Mixed,13,3.2,Understand,0.1
QZ3529,QF1955,26-08-2024,Language,Mixed,6,2.9,Understand,3.13
QZ3530,QF1955,30-08-2024,Mathematics,MCQ,9,3.49,Apply,2.7
QZ3531,QF1955,28-08-2024,Chemistry,Mixed,10,3.12,Understand,5.61
QZ3532,QF1955,31-08-2024,Computer Science,Mixed,13,3.19,Understand,1.26
QZ3533,QF1955,28-08-2024,Chemistry,MCQ,5,2.89,Remember,2.88
QZ3534,QF1955,30-08-2024,Mathematics,Mixed,10,2.63,Remember,3.45
QZ3535,QF1955,29-08-2024,Computer Science,MCQ,8,3.64,Analyze,4.68
QZ3536,QF1955,26-08-2024,Business Studies,Mixed,6,4.11,Apply,3.19
QZ3537,QF1955,30-08-2024,Chemistry,MCQ,6,2.65,Remember,2.69
QZ3538,QF1956,28-08-2024,English,MCQ,10,3.36,Apply,0.53
QZ3539,QF1958,29-08-2024,Mathematics,MCQ,7,2.63,Remember,0.33
QZ3540,QF1958,30-08-2024,Mathematics,MCQ,7,2.65,Remember,0.13
QZ3541,QF1958,31-08-2024,English,Mixed,10,2.99,Remember,0.96
QZ3542,QF1958,30-08-2024,General Knowledge,MCQ,10,2.81,Understand,0.1
QZ3543,QF1958,30-08-2024,General Knowledge,Open,13,3.38,Evaluate,2.12
QZ3544,QF1958,28-08-2024,Physics,MCQ,7,2.33,Apply,2.97
QZ3545,QF1958,31-08-2024,History,Open,8,2.88,Remember,5.18
QZ3546,QF1959,30-08-2024,English,MCQ,8,2.73,Apply,3.98
QZ3547,QF1959,31-08-2024,Business Studies,Mixed,8,3.09,Understand,1.01
QZ3548,QF1959,28-08-2024,Programming,MCQ,10,3,Apply,1.15
QZ3549,QF1960,31-08-2024,Language,MCQ,6,2.85,Evaluate,4.57
QZ3550,QF1961,27-08-2024,Language,Mixed,8,3.33,Remember,1.32
QZ3551,QF1961,30-08-2024,Business Studies,MCQ,10,3.13,Understand,0.5
QZ3552,QF1962,27-08-2024,Chemistry,MCQ,10,3.29,Understand,2.13
QZ3553,QF1962,29-08-2024,Language,MCQ,9,2.72,Remember,0.1
QZ3554,QF1963,31-08-2024,Business Studies,Mixed,7,3.21,Understand,0.59
QZ3555,QF1965,30-08-2024,English,MCQ,5,2.01,Remember,1.7
QZ3556,QF1966,31-08-2024,Biology,Mixed,11,3.38,Understand,0.17
QZ3557,QF1966,31-08-2024,Physics,MCQ,4,3.18,Understand,1.89
QZ3558,QF1966,30-08-2024,History,MCQ,7,3.18,Remember,3.81
QZ3559,QF1966,31-08-2024,Chemistry,MCQ,9,2.22,Understand,1.65
QZ3560,QF1966,30-08-2024,Business Studies,Open,8,2.84,Remember,0.6
QZ3561,QF1966,28-08-2024,Programming,MCQ,4,2.77,Understand,0.4
QZ3562,QF1966,31-08-2024,English,Open,6,2.95,Understand,1.21
QZ3563,QF1967,31-08-2024,Chemistry,MCQ,16,2.92,Remember,0.97
QZ3564,QF1967,29-08-2024,Mathematics,Mixed,4,3.27,Analyze,0.76
QZ3565,QF1967,31-08-2024,History,Open,6,3.18,Understand,0.14
QZ3566,QF1967,31-08-2024,English,Mixed,5,2.25,Understand,1.13
QZ3567,QF1967,29-08-2024,General Knowledge,MCQ,5,1.88,Remember,0.53
QZ3568,QF1967,30-08-2024,Programming,MCQ,5,2.81,Remember,0.27
QZ3569,QF1968,30-08-2024,Biology,Mixed,7,2.94,Understand,0.29
QZ3570,QF1968,31-08-2024,Chemistry,MCQ,10,3.03,Understand,1.63
QZ3571,QF1970,29-08-2024,General Knowledge,MCQ,7,3.39,Remember,2.67
QZ3572,QF1970,31-08-2024,Programming,Mixed,8,3.24,Analyze,2.79
QZ3573,QF1971,28-08-2024,Computer Science,MCQ,8,2.29,Understand,1.03
QZ3574,QF1971,31-08-2024,Computer Science,MCQ,8,3.39,Understand,1.94
QZ3575,QF1971,28-08-2024,Language,MCQ,7,3.74,Analyze,0.1
QZ3576,QF1971,30-08-2024,History,MCQ,8,3.92,Evaluate,1.49
QZ3577,QF1971,28-08-2024,Physics,Open,9,3.02,Understand,2.17
QZ3578,QF1973,30-08-2024,Computer Science,Mixed,4,2.54,Remember,1
QZ3579,QF1976,31-08-2024,Programming,Open,2,2.48,Remember,2.09
QZ3580,QF1976,30-08-2024,Physics,MCQ,5,2.88,Understand,0.27
QZ3581,QF1976,28-08-2024,Chemistry,MCQ,5,3.75,Understand,0.46
QZ3582,QF1976,31-08-2024,Chemistry,Mixed,8,3.28,Remember,3.02
QZ3583,QF1976,29-08-2024,Business Studies,Mixed,7,2.53,Apply,2.06
QZ3584,QF1976,29-08-2024,History,Mixed,7,2.79,Remember,2.66
QZ3585,QF1976,29-08-2024,Biology,MCQ,6,2.29,Remember,1.76
QZ3586,QF1978,31-08-2024,Mathematics,Open,6,3.24,Remember,0.72
QZ3587,QF1978,30-08-2024,English,MCQ,5,2.87,Understand,0.83
QZ3588,QF1979,29-08-2024,Computer Science,MCQ,5,3.45,Evaluate,0.1
QZ3589,QF1980,30-08-2024,Biology,MCQ,11,3,Apply,1.64
QZ3590,QF1980,31-08-2024,Business Studies,MCQ,7,2.35,Apply,1.09
QZ3591,QF1980,31-08-2024,English,MCQ,7,3.06,Remember,2.86
QZ3592,QF1980,31-08-2024,History,MCQ,7,3.05,Remember,6.47
QZ3593,QF1980,30-08-2024,English,MCQ,5,2.62,Remember,1.14
QZ3594,QF1981,29-08-2024,General Knowledge,MCQ,11,3.22,Understand,4.55
QZ3595,QF1982,31-08-2024,General Knowledge,MCQ,2,4.56,Create,2.73
QZ3596,QF1983,31-08-2024,Mathematics,Mixed,9,3.1,Understand,5.21
QZ3597,QF1983,30-08-2024,English,MCQ,9,2.76,Apply,1.5
QZ3598,QF1983,29-08-2024,Programming,Mixed,9,2.79,Remember,0.1
QZ3599,QF1983,31-08-2024,History,Mixed,6,3.23,Analyze,1.07
QZ3600,QF1983,30-08-2024,Biology,MCQ,10,2.97,Remember,1.15
QZ3601,QF1984,31-08-2024,Mathematics,MCQ,5,3.34,Analyze,0.38
QZ3602,QF1984,30-08-2024,Programming,MCQ,5,2.28,Understand,0.8
QZ3603,QF1986,31-08-2024,Physics,MCQ,5,2.3,Understand,0.1
QZ3604,QF1986,31-08-2024,Business Studies,MCQ,11,2.51,Remember,1.84
QZ3605,QF1986,30-08-2024,English,MCQ,6,2.45,Understand,0.61
QZ3606,QF1988,31-08-2024,Chemistry,MCQ,9,2.79,Apply,3.42
QZ3607,QF1988,30-08-2024,Computer Science,MCQ,10,2.62,Remember,0.43
QZ3608,QF1988,31-08-2024,Programming,Mixed,8,3.35,Remember,2.29
QZ3609,QF1988,30-08-2024,Language,Mixed,9,2.73,Understand,1.91
QZ3610,QF1988,29-08-2024,English,Open,7,2.84,Understand,9.35
QZ3611,QF1988,31-08-2024,Physics,MCQ,10,3.02,Remember,0.76
QZ3612,QF1989,30-08-2024,Programming,Mixed,8,2.91,Remember,3.57
QZ3613,QF1989,29-08-2024,English,MCQ,10,3.12,Remember,2.34
QZ3614,QF1989,30-08-2024,History,MCQ,13,2.85,Understand,0.47
QZ3615,QF1990,29-08-2024,General Knowledge,MCQ,6,2.84,Remember,0.98
QZ3616,QF1990,29-08-2024,Biology,Open,8,2.28,Understand,2.35
QZ3617,QF1990,29-08-2024,Biology,Open,6,2.74,Remember,1.89
QZ3618,QF1990,31-08-2024,Chemistry,MCQ,8,2.03,Remember,4.34
QZ3619,QF1990,30-08-2024,Business Studies,Mixed,4,1.98,Remember,5.79
QZ3620,QF1990,30-08-2024,Chemistry,MCQ,4,2.31,Remember,15
QZ3621,QF1990,30-08-2024,Business Studies,MCQ,7,3.23,Understand,4.3
QZ3622,QF1990,30-08-2024,General Knowledge,Mixed,11,3.44,Remember,1.16
QZ3623,QF1991,31-08-2024,History,Mixed,8,3.31,Remember,3.22
QZ3624,QF1992,31-08-2024,Computer Science,MCQ,7,2.76,Apply,1.91
QZ3625,QF1992,30-08-2024,Language,MCQ,11,2.21,Understand,3.75
QZ3626,QF1992,30-08-2024,Business Studies,Mixed,8,3.01,Apply,3.77
QZ3627,QF1992,31-08-2024,Language,MCQ,3,1.97,Understand,5.64
QZ3628,QF1992,30-08-2024,Programming,Mixed,8,2.68,Remember,2.68
QZ3629,QF1992,29-08-2024,Biology,Mixed,9,2.72,Understand,2.62
QZ3630,QF1992,30-08-2024,Biology,MCQ,5,3.71,Apply,0.26
QZ3631,QF1992,30-08-2024,Programming,MCQ,11,3.31,Analyze,0.74
QZ3632,QF1992,31-08-2024,General Knowledge,MCQ,7,3.26,Analyze,6.13
QZ3633,QF1992,31-08-2024,Physics,Mixed,10,2.36,Remember,0.1
QZ3634,QF1992,31-08-2024,Language,Open,4,3.59,Analyze,9.18
QZ3635,QF1993,31-08-2024,Business Studies,Mixed,5,2.28,Remember,2.44
QZ3636,QF1993,31-08-2024,Language,Mixed,6,2.01,Remember,0.42
QZ3637,QF1994,30-08-2024,History,MCQ,9,2.96,Remember,1.78
QZ3638,QF1994,31-08-2024,Physics,Mixed,5,2.8,Remember,0.75
QZ3639,QF1994,31-08-2024,General Knowledge,MCQ,10,2.68,Understand,1.51
QZ3640,QF1995,30-08-2024,Physics,MCQ,9,3.51,Evaluate,1.28
QZ3641,QF1997,31-08-2024,Mathematics,MCQ,6,3.94,Create,1.07
QZ3642,QF1998,31-08-2024,Language,Mixed,7,2.89,Understand,1.71
QZ3643,QF1998,30-08-2024,Language,MCQ,7,3.37,Understand,1.82
QZ3644,QF1998,31-08-2024,Biology,Mixed,8,3.98,Understand,5.8
QZ3645,QF1998,31-08-2024,General Knowledge,MCQ,8,3.23,Evaluate,2.93
QZ3646,QF1999,31-08-2024,Language,MCQ,6,3.21,Understand,0.43
